OTUID	JF1	JF10	JF101	JF102	JF103	JF104	JF105	JF106	JF107	JF108	JF109	JF11	JF110	JF111	JF112	JF113	JF114	JF115	JF116	JF117	JF118	JF119	JF12	JF120	JF121	JF122	JF123	JF124	JF125	JF126	JF127	JF128	JF129	JF13	JF130	JF131	JF132	JF14	JF15	JF16	JF17	JF18	JF19	JF2	JF20	JF21	JF22	JF23	JF24	JF25	JF26	JF27	JF28	JF29	JF3	JF30	JF301	JF302	JF303	JF304	JF305	JF306	JF307	JF308	JF309	JF31	JF310	JF311	JF312	JF313	JF314	JF315	JF316	JF317	JF318	JF319	JF32	JF320	JF321	JF322	JF4	JF401	JF402	JF403	JF404	JF405	JF406	JF407	JF408	JF409	JF410	JF411	JF412	JF413	JF414	JF415	JF416	JF417	JF418	JF5	JF7	JF8	JF9
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;D_5__Family XIII AD3011 group	3.0	0.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	0.0	8.0	0.0	10.0	0.0	0.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;D_5__Family XIII UCG-001	0.0	0.0	2.0	8.0	11.0	7.0	7.0	0.0	0.0	0.0	4.0	5.0	0.0	0.0	13.0	9.0	3.0	4.0	18.0	0.0	0.0	10.0	11.0	7.0	0.0	0.0	0.0	21.0	0.0	6.0	15.0	0.0	6.0	0.0	5.0	3.0	6.0	10.0	0.0	14.0	0.0	30.0	3.0	25.0	13.0	0.0	10.0	3.0	0.0	7.0	0.0	13.0	6.0	3.0	6.0	11.0	6.0	3.0	0.0	0.0	19.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	17.0	0.0	33.0	0.0	0.0	0.0	32.0	4.0	0.0	7.0	0.0	0.0	0.0	10.0	0.0	20.0	0.0	0.0	12.0	0.0	8.0	0.0	4.0	8.0	18.0	0.0	0.0	0.0	14.0	2.0	9.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;D_5__[Eubacterium] brachy group	0.0	0.0	25.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	11.0	0.0	0.0	16.0	11.0	0.0	0.0	0.0	44.0	0.0	17.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;D_5__[Eubacterium] nodatum group	36.0	6.0	38.0	20.0	23.0	17.0	28.0	16.0	9.0	17.0	40.0	22.0	7.0	24.0	24.0	28.0	12.0	30.0	13.0	28.0	5.0	16.0	20.0	11.0	12.0	9.0	10.0	37.0	18.0	16.0	11.0	7.0	8.0	26.0	8.0	18.0	29.0	29.0	0.0	38.0	10.0	68.0	7.0	41.0	19.0	21.0	10.0	7.0	5.0	31.0	20.0	19.0	26.0	19.0	20.0	24.0	19.0	29.0	13.0	8.0	12.0	12.0	27.0	21.0	0.0	41.0	15.0	24.0	7.0	15.0	24.0	43.0	22.0	28.0	21.0	27.0	24.0	4.0	15.0	0.0	27.0	7.0	26.0	27.0	15.0	29.0	20.0	36.0	16.0	37.0	13.0	12.0	20.0	42.0	11.0	26.0	24.0	22.0	4.0	34.0	0.0	38.0	16.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Family XIII;__	16.0	2.0	67.0	0.0	15.0	39.0	20.0	7.0	16.0	35.0	20.0	37.0	10.0	0.0	77.0	24.0	9.0	29.0	21.0	29.0	2.0	19.0	25.0	19.0	9.0	10.0	14.0	58.0	12.0	28.0	27.0	26.0	22.0	0.0	16.0	35.0	31.0	12.0	0.0	46.0	26.0	151.0	7.0	47.0	35.0	14.0	19.0	13.0	8.0	34.0	33.0	32.0	22.0	18.0	30.0	16.0	8.0	13.0	0.0	0.0	59.0	40.0	22.0	19.0	20.0	37.0	20.0	21.0	0.0	51.0	15.0	23.0	12.0	23.0	0.0	42.0	11.0	0.0	13.0	0.0	14.0	6.0	48.0	32.0	38.0	14.0	23.0	70.0	7.0	80.0	0.0	17.0	0.0	30.0	8.0	22.0	15.0	28.0	7.0	22.0	21.0	41.0	20.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__A2	6.0	0.0	0.0	0.0	0.0	37.0	24.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	29.0	0.0	71.0	61.0	0.0	0.0	4.0	117.0	0.0	53.0	0.0	8.0	15.0	22.0	0.0	8.0	0.0	0.0	0.0	37.0	0.0	0.0	68.0	133.0	16.0	0.0	14.0	0.0	0.0	0.0	8.0	36.0	0.0	20.0	0.0	42.0	0.0	4.0	23.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	11.0	17.0	0.0	0.0	0.0	0.0	11.0	0.0	8.0	5.0	0.0	11.0	28.0	5.0	0.0	0.0	12.0	0.0	13.0	0.0	24.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	120.0	0.0	29.0	0.0	4.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__ASF356	2.0	0.0	35.0	0.0	7.0	0.0	41.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	2.0	3.0	0.0	9.0	49.0	0.0	21.0	10.0	0.0	0.0	2.0	8.0	5.0	0.0	8.0	0.0	5.0	4.0	4.0	0.0	9.0	3.0	3.0	0.0	0.0	0.0	0.0	14.0	0.0	16.0	12.0	0.0	4.0	0.0	5.0	0.0	11.0	12.0	0.0	0.0	0.0	7.0	0.0	20.0	0.0	0.0	5.0	29.0	5.0	3.0	5.0	19.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	0.0	8.0	0.0	0.0	0.0	3.0	18.0	0.0	8.0	0.0	25.0	15.0	12.0	8.0	36.0	0.0	11.0	11.0	6.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Acetatifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Anaerostipes	0.0	0.0	0.0	7.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Blautia	310.0	0.0	112.0	149.0	68.0	38.0	22.0	82.0	40.0	165.0	51.0	397.0	130.0	27.0	38.0	0.0	22.0	148.0	148.0	450.0	15.0	49.0	628.0	165.0	87.0	17.0	105.0	50.0	345.0	53.0	68.0	0.0	73.0	1813.0	148.0	41.0	759.0	21.0	115.0	177.0	522.0	348.0	482.0	79.0	299.0	536.0	315.0	367.0	31.0	304.0	24.0	186.0	68.0	590.0	201.0	159.0	77.0	127.0	18.0	45.0	54.0	45.0	0.0	121.0	20.0	164.0	355.0	37.0	22.0	406.0	62.0	60.0	71.0	64.0	17.0	34.0	74.0	30.0	108.0	34.0	314.0	10.0	185.0	113.0	288.0	44.0	102.0	390.0	26.0	199.0	16.0	31.0	0.0	53.0	44.0	19.0	63.0	63.0	80.0	199.0	136.0	395.0	281.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Coprococcus 2	0.0	0.0	0.0	0.0	153.0	33.0	55.0	18.0	149.0	0.0	0.0	18.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	379.0	0.0	63.0	0.0	0.0	0.0	156.0	230.0	0.0	85.0	0.0	49.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Coprococcus 3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Dorea	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Fusicatenibacter	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__GCA-900066575	16.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	15.0	0.0	35.0	0.0	0.0	36.0	0.0	41.0	31.0	0.0	0.0	0.0	16.0	0.0	0.0	16.0	32.0	0.0	39.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	25.0	35.0	20.0	11.0	0.0	24.0	0.0	21.0	20.0	0.0	19.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	6.0	32.0	0.0	26.0	0.0	0.0	0.0	34.0	13.0	0.0	18.0	64.0	0.0	0.0	0.0	20.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnoclostridium	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	45.0	0.0	0.0	11.0	19.0	0.0	9.0	0.0	0.0	0.0	51.0	17.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnoclostridium 5	21.0	0.0	23.0	110.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	35.0	0.0	18.0	1535.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0	191.0	14.0	0.0	12.0	0.0	12.0	59.0	81.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	35.0	8.0	7.0	28.0	78.0	12.0	514.0	0.0	0.0	36.0	62.0	23.0	34.0	46.0	79.0	0.0	0.0	65.0	34.0	295.0	40.0	50.0	0.0	21.0	3.0	0.0	0.0	0.0	29.0	0.0	0.0	54.0	27.0	14.0	28.0	0.0	40.0	0.0	0.0	0.0	15.0	11.0	0.0	8.0	0.0	16.0	16.0	0.0	0.0	24.0	9.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospira	19.0	8.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	68.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	74.0	0.0	0.0	0.0	10.0	7.0	0.0	16.0	0.0	0.0	0.0	8.0	0.0	134.0	14.0	0.0	0.0	0.0	0.0	0.0	35.0	38.0	0.0	0.0	0.0	0.0	10.0	0.0	12.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	29.0	6.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae FCS020 group	0.0	0.0	23.0	0.0	36.0	30.0	22.0	0.0	10.0	6.0	38.0	0.0	0.0	7.0	46.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	26.0	25.0	0.0	0.0	41.0	0.0	52.0	16.0	0.0	0.0	19.0	77.0	0.0	139.0	0.0	18.0	0.0	36.0	0.0	96.0	33.0	0.0	139.0	0.0	4.0	0.0	0.0	0.0	26.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	7.0	0.0	0.0	0.0	27.0	11.0	10.0	0.0	14.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae NC2004 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae ND3007 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae NK4A136 group	119.0	10.0	1496.0	0.0	231.0	69.0	110.0	27.0	35.0	175.0	108.0	188.0	36.0	124.0	389.0	565.0	191.0	61.0	370.0	128.0	186.0	390.0	603.0	169.0	88.0	72.0	83.0	404.0	147.0	129.0	213.0	8.0	148.0	0.0	363.0	96.0	20.0	66.0	198.0	820.0	379.0	274.0	171.0	522.0	1749.0	192.0	370.0	203.0	32.0	472.0	76.0	360.0	234.0	980.0	252.0	241.0	215.0	385.0	107.0	46.0	1697.0	91.0	1152.0	265.0	13.0	133.0	83.0	324.0	34.0	285.0	365.0	927.0	144.0	178.0	85.0	1426.0	137.0	421.0	173.0	31.0	68.0	212.0	111.0	432.0	1322.0	564.0	72.0	1149.0	0.0	144.0	10.0	707.0	133.0	183.0	57.0	202.0	208.0	1480.0	90.0	276.0	584.0	333.0	47.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae NK4B4 group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	0.0	10.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	23.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	6.0	0.0	9.0	0.0	0.0	0.0	24.0	0.0	0.0	220.0	0.0	39.0	19.0	96.0	0.0	9.0	31.0	43.0	0.0	8.0	11.0	12.0	13.0	10.0	9.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	17.0	0.0	0.0	0.0	15.0	0.0	7.0	0.0	28.0	34.0	0.0	49.0	0.0	0.0	11.0	9.0	52.0	0.0	6.0	0.0	7.0	27.0	49.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-006	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	90.0	11.0	0.0	0.0	9.0	75.0	7.0	5.0	0.0	6.0	0.0	39.0	0.0	0.0	0.0	19.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	44.0	3.0	13.0	0.0	30.0	14.0	25.0	0.0	0.0	0.0	19.0	8.0	17.0	0.0	0.0	0.0	20.0	0.0	0.0	19.0	3.0	6.0	12.0	0.0	9.0	0.0	0.0	28.0	0.0	20.0	44.0	0.0	0.0	0.0	35.0	6.0	26.0	12.0	13.0	0.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	34.0	7.0	0.0	23.0	7.0	29.0	0.0	0.0	0.0	6.0	15.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Lachnospiraceae UCG-010	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Roseburia	77.0	49.0	0.0	0.0	442.0	16.0	80.0	31.0	28.0	78.0	21.0	150.0	23.0	21.0	182.0	57.0	28.0	16.0	52.0	0.0	32.0	43.0	127.0	26.0	55.0	0.0	0.0	123.0	123.0	32.0	136.0	62.0	18.0	40.0	0.0	38.0	80.0	37.0	15.0	175.0	14.0	387.0	64.0	97.0	145.0	196.0	83.0	57.0	0.0	56.0	95.0	57.0	23.0	183.0	35.0	161.0	52.0	40.0	26.0	0.0	321.0	50.0	83.0	0.0	24.0	24.0	31.0	18.0	24.0	269.0	99.0	319.0	56.0	45.0	39.0	39.0	7.0	0.0	266.0	0.0	11.0	29.0	172.0	41.0	108.0	223.0	93.0	219.0	6.0	50.0	0.0	33.0	0.0	51.0	71.0	0.0	69.0	24.0	0.0	213.0	54.0	38.0	63.0
